Review_ID,Rating,Reviewer_Location,Review_Text,Branch,year,month,Reviewer_Global_Region,overall_sentiment,sentiment_confidence,attractions_sentiment,food_sentiment,hotels_sentiment,staff_sentiment,price_sentiment,crowd_sentiment,cleanliness_sentiment,accessibility_sentiment,visitor_type,visitor_origin,has_children,visit_frequency,special_occasion,trip_duration,season,day_type,mentions_tickets,mentions_fast_passes,mentions_souvenirs,mentions_food_purchases,mentions_hotel_booking,mentions_parking,time_spent,popular_attractions,repeat_visits,recommendation_intent,main_complaint,journey_stage,pain_severity,review_length,language_quality,analysis_successful
339148665,5,France,"Finally visiting with an 8 year old who was tall enough for the big rides was amazing!   Theres really nothing to say. It's beautiful, clean, and I felt very safe at all times.",Disneyland_Paris,2015,unknown,Europe,positive,0.95,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,families,unknown,True,first_time,none,unknown,unknown,unknown,False,False,False,False,False,False,unknown,,False,unknown,not_mentioned,unknown,unknown,short,good,True
338991965,4,France,"If you have kids...you could have a break in Disney. It's a Disney Park like in US... so no surprise here :)  If you stay only few days in Paris, it's better to discover the city and Versailles !!",Disneyland_Paris,2015,unknown,Europe,neutral,0.7,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,families,unknown,True,unknown,none,few_days,unknown,unknown,False,False,False,False,False,False,unknown,,False,conditional,none,unknown,unknown,short,fair,True
336483566,3,France,Disneyland needs a serious overhaul   some fresh paint would do it good.   Technical issues at Space Mountain forced the ride to close completely.  Some new rides would be nice too!  Staff are friendly and polite though.,Disneyland_Paris,2015,unknown,Europe,negative,0.85,negative,not_mentioned,not_mentioned,positive,not_mentioned,not_mentioned,negative,not_mentioned,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,False,False,False,False,False,False,unknown,Space Mountain,False,no,Need for overhaul and technical issues at Space Mountain,during_visit,major,medium,fair,True
332534140,1,France,"I had purchased 4 tickets online for my family the morning before heading out to the park paying 181 euros for the tickets. When We got there we were refused entry as in the fine print it said that the tickets were only valid as of the day after purchase. We went to customer service and were told that there was no way that they would accept the tickets that day but we could write to the online customer service and they would refund us.They made no mention of any condition to this refund. We decided not to buy tickets at the gate as it would have cost us nearly 300 euros over and above the 181 already spend and the joyous mood had been killed by the bad news.It also ruined my son's birthday which was the occasion for our visit.I wrote them the same day. No response until 10 days later when they asked me for proof of purchase which i provided. I didn t hear anything to my reply nor my 4 follow up emails until 3 weeks later where they asked me to provide them with proof of purchase of gate tickets as well before they consider  a financial gesture . I answered that email and nearly 2 weeks later I have no refund nor any response.We are disgusted that we have been ripped off, they ignore our messages and that they have not kept their word to refund us.",Disneyland_Paris,2015,unknown,Europe,negative,0.95,not_mentioned,not_mentioned,not_mentioned,negative,negative,not_mentioned,not_mentioned,not_mentioned,families,unknown,True,first_time,birthday,unknown,unknown,unknown,True,False,False,False,False,False,unknown,,False,no,Refusal of entry due to ticket validity issue and poor customer service response regarding refund,entry,major,long,good,True
330744286,3,France,"My very first time visiting Disneyland. It was everything about my childhood but now that I'm a grown it didn't live a magical feeling to me. Well everything was like in the movies The only thing I liked was the boutiques and again there was so much to buy. Anyway I think Disneyland is an ideal place for everyone especially for families but one should never go there alone, pretty boring ",Disneyland_Paris,2015,unknown,Europe,neutral,0.6,neutral,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,not_mentioned,not_mentioned,solo,unknown,False,first_time,none,unknown,unknown,unknown,True,False,True,False,False,False,unknown,boutiques,False,no,didn't live a magical feeling,during_visit,minor,medium,fair,True
323988423,4,France,"Even I am adult I love it here! I hope I  ll get back soon! It can be be a little bit crowdy... But If you are lucky and if you know how to choose a date for your visit... (working day, out of holidays, of course! : )). You can make all the atractions (and some of them two or three times! : )).",Disneyland_Paris,2015,unknown,Europe,positive,0.85,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,solo,unknown,False,unknown,none,unknown,unknown,weekday,False,False,False,False,False,False,unknown,attractions,True,yes,crowdiness,during_visit,moderate,medium,good,True
323577034,4,France,Not as large and friendly as the US based site. Was surprised by the lack of  welcoming  characters at entry. Rides were fun and most important attractions present.,Disneyland_Paris,2015,unknown,Europe,neutral,0.7,positive,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,False,False,False,False,False,False,unknown,rides;most important attractions,False,unknown,lack of welcoming characters at entry,entry,minor,medium,fair,True
320049674,3,France,"In February there's a lot less people but anyway the fast pass is mandatory if you want to do more than 5 attraction in the day. The space mountain was in maintenance. So kids liked it, parents were there more for them that for the Parc. Tip: never do it's a small world twice in a row or you'll end the day with the music in your head. Lol",Disneyland_Paris,2015,february,Europe,neutral,0.6,neutral,not_mentioned,not_mentioned,not_mentioned,negative,positive,not_mentioned,not_mentioned,families,unknown,True,unknown,none,unknown,winter,unknown,True,True,False,False,False,False,unknown,space mountain;it's a small world,False,unknown,space mountain was in maintenance,during_visit,moderate,medium,good,True
316041229,5,France,"I bought that necklace from the shop of the pirates next to the game. I loved the whole place cuz it doesn't matter who you are or how old are you, you will have fun there for sure!! It is very big and large, one day won't be enough for you to try all the games or go into all the shops ,though to see all the shops maybe you can as I did but to sit everywhere, look to all and play everything nahh you will have to return, and who doesn't want to return !!? ",Disneyland_Paris,2015,unknown,Europe,positive,0.95,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,False,unknown,none,unknown,unknown,unknown,False,False,True,False,False,False,unknown,pirates shop;games,True,yes,none,unknown,unknown,medium,good,True
315316902,5,France,"What's not to like about Disneyland? This might be our 10th time and we're still looking forward to our next return. It's the only park where adults enjoy as much as the kids. Albeit the crowd and the long queues, the attractions are worth it. If you can, use the Fast pass tickets as these help cut the waiting time. It is also advisable to take meals earlier to avoid the rush. The two parks are not to be missed.",Disneyland_Paris,2015,unknown,Europe,positive,0.95,positive,positive,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,families,unknown,True,frequent,none,unknown,unknown,unknown,True,True,False,True,False,False,unknown,Disneyland;two parks,True,yes,crowd and long queues,during_visit,moderate,medium,good,True
309294710,5,France,"I am a Disney nut. It's been 3 years' worth of planning to make it to the two Parcs, and it was worth every second! Beautiful weather accompanied what can only be described as two days of dreams come true. Top tip for those a bit older : the hotel of terror in the Studios Parc is not to be missed",Disneyland_Paris,2015,unknown,Europe,positive,0.95,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,first_time,none,two_days,unknown,unknown,False,False,False,False,False,False,two_days,hotel of terror,False,yes,not_mentioned,unknown,unknown,medium,good,True
301047253,5,France,Having worked here for over 10 years I have a great insight to the whole Disney world resort...... Expensive and pocket draining but if you wouldn't do it for the children.... Who would you do it for?????.... Great animations and lumieres!!!! Go to The wild west show... Buffalo Bills great rodeo with Mickey mouse and friends....!!! Being on the show itself is an amazing pastime and a delight to bring so much joy to all the families who go there!!!..... Yeehaw.. Fifty times!!!!!,Disneyland_Paris,2015,unknown,Europe,positive,0.85,positive,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,families,unknown,True,unknown,none,unknown,unknown,unknown,True,False,False,False,False,False,unknown,The wild west show;Buffalo Bills great rodeo,True,yes,expensive and pocket draining,unknown,moderate,medium,good,True
297781670,2,France,"Visited in late July with a 5 year old. From the moment we entered the Park in just didn't seem up to the same standards expected at other Disney properties. Trash everywhere, street vendors, dead plants...We entered early for Magic Hours. We rushed to thunder mountain which we found out didn't open until regular time.. Then wee queued for Peter Pan, which broke down after a 30 minute wait. We then queued for Pinocchio, which also broke down.. This would be unacceptable at magic kingdom. We then went across the park to buzz light year which my kid enjoyed. Then space mountain was closed..Star Wars was no problem. I then went and got fast pass for thunder mountain. We then tried to line up for Peter Pan which was still broken. This was very frustrating. We then waited for haunted mansion,Munich showed a wait time of 20 minutes and was more like an hour. The wait times on all of the rides did not seem accurate at all. After riding haunted mansion I noticed thunder mountain was broken. I had fast pass and couldn't even use it because the ride was shutdown for the rest of the night. We then rode pirates of the Caribbean and ate at the restaurant there which was fare..All I can say is that if you have been to magic kingdom don't waste your time with Disney Paris, you will be disappointed with the cleanliness , the staff, the rides, and the general atmosphere. ",Disneyland_Paris,2015,july,Europe,negative,0.95,negative,neutral,not_mentioned,negative,negative,negative,negative,not_mentioned,families,unknown,True,first_time,none,unknown,summer,unknown,True,True,False,True,False,False,unknown,thunder mountain;Peter Pan;Pinocchio;buzz light year;space mountain;Star Wars;haunted mansion;pirates of the Caribbean,False,no,"cleanliness, ride breakdowns, inaccurate wait times",during_visit,major,long,good,True
296262116,5,France,"I always enjoy going to Disney. I always feel like I'm 5 years old again! The rides are amazing: Space Mountain, Big Thunder Mountain, Indiana Jones are my favourites (with the Tower of Terror and Rock'n'roallercoaster, both in the other park). However, it is a costly trip and bring some food, at least for lunch, as the food is overpriced. Also arm yourself with fastpast tickets if you want to avoid the long queues (especially at BTM). and beware, loads of people!",Disneyland_Paris,2015,unknown,Europe,positive,0.85,positive,negative,not_mentioned,not_mentioned,negative,negative,not_mentioned,not_mentioned,unknown,unknown,False,unknown,none,unknown,unknown,unknown,True,True,False,True,False,False,unknown,Space Mountain;Big Thunder Mountain;Indiana Jones;Tower of Terror;Rock'n'rollercoaster,True,yes,high food prices and long queues,during_visit,moderate,medium,good,True
289442704,5,France,"Lucky me, I've been to this place like fifteen times in my short life.In the Disneyland Park, you really feel like you were in a Disney movie.It's really wonderful.There are attractions for all the family, from the youngest from the oldest.I just don't understand why people come with babies... Children under 1.5 2 cannot appreciate this moment...The black point is the lines... sometimes very long ! too long we can say.However, you can, for the most important attractions, get fastpass tickets, that permit to cut off the lines...Disney Studio is more appropriate for teenagers and beyond.",Disneyland_Paris,2015,unknown,Europe,positive,0.85,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,families,unknown,True,frequent,none,unknown,unknown,unknown,True,True,False,False,False,False,unknown,Disneyland Park;Disney Studio,True,yes,long lines,during_visit,major,medium,good,True
288258012,1,France,"Tickets to the theme park cost 75 euros, plus parking, plus water plus plus plus. Packed full (60 000 guests expected when it should actually host about 20 000). At least three activities closed and four momentarily out of service, for the rest: one hour and a half queues under the July sun, no shade, no trees, nowhere to sit.Staff fairly welcoming for French standards speaking their mother tongue and a few basic words of another language but not enough to be understood.Restaurant is rather expensive even for Paris standards, long wait for the main course and dessert. Steak when well done is charred black. Wait is so long children eat bread and by the time the food is brought to the table they are not hungry anymore.Go elsewhere, it is not worth it.",Disneyland_Paris,2015,july,Europe,negative,0.95,negative,negative,not_mentioned,neutral,negative,negative,not_mentioned,negative,families,local,True,unknown,none,unknown,summer,unknown,True,False,False,True,False,True,unknown,,False,no,High costs and long wait times with closed attractions,during_visit,major,long,fair,True
286010713,3,France,Same ole Disney stuff but in french. Picked up a good Bagherra and it was just Disney. Everything is always the same. Miss the original,Disneyland_Paris,2014,unknown,Europe,negative,0.85,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,unknown,none,unknown,unknown,unknown,False,False,True,False,False,False,unknown,,False,no,Lack of originality and sameness of the experience,unknown,major,short,fair,True
284078614,1,France,"Disneyland Paris was awful. I recommend never going. Lines for anything  Don't Miss  were over 60 minutes and it wasn't a public or school holiday. Many, many things closed including a restaurant that didn't have a sign on it at all and we weren't the only people waiting for it to open at 11:55am. Then had to queue for food and toilets. At 12:30 the children's menu had run out at the Mexican place   it's a children's themepark!!. Our7 year old thought that the tacos that we did eventually get were delicious so that was a minor bonus. The buildings were tired and in need of paint. There was nothing magical about Disney at all! The final insult was just as we were leaving (after having been there for 7 hours and been on 4 rides   total ride time approx 12 minutes and wait time hours   they announced a spectacle on Mainstreet that sounded a like a parade so kids got set up and ready to see at least something spectacular but it was just ONE horse drawn cart with a movie character in it. Kids 14, 10 and 7 didn't enjoy Disneland at all   what a waste of a day!!!",Disneyland_Paris,2015,unknown,Europe,negative,0.95,negative,negative,not_mentioned,not_mentioned,negative,negative,negative,not_mentioned,families,unknown,True,first_time,none,unknown,unknown,unknown,True,False,False,True,False,False,7 hours,Mainstreet,False,no,Long wait times and many attractions closed,during_visit,major,long,fair,True
277873730,3,France,"I had expected a park with lots of rides, but there were fewer than I had imagined. This was made worse by the fact that several of the rides were closed! We went during the UK half term holidays (26th May) and so it was doubly surprising to find so many rides closed. There is no warning of this on the website, and no reduction in the price by way of compensation......so buyer beware! Take a picnic, because food and drinks are really expensive, and don't expect a warm welcome. For the most part the staff are polite, but other than that they seem a bit weary of dealing with their customers. There are LOTS of shops, all selling very expensive souvenirs (it is possible to pick up a little something affordable if you look carefully) so take plenty of pocket money!The sun did shine for us though, and we did enjoy a great day out................we were determined to!",Disneyland_Paris,2015,may,Europe,negative,0.85,negative,negative,not_mentioned,neutral,negative,not_mentioned,not_mentioned,not_mentioned,families,international,True,first_time,none,unknown,spring,holiday,True,False,True,True,False,False,full_day,,False,no,fewer rides than expected and many closed,during_visit,major,medium,good,True
277766603,5,France,"When I read some of the reviews for Disneyland Park with complaints, comparisons and questions about missing  magic  I have to say I was a bit nervous and wondering if we had made a mistake to plan a day at Disneyland Paris. We were doing research here only after having made the decision to take two 6 year old boys for a one day visit from Lyon, taking the first and last Ouigo TGVs in the morning and that night. Our visit was for the children, after all, this is the reason we go to Disneyland. We had nothing to fear. The children were absolutely enchanted. The park is immense, beautifully designed, well organized, and thought out with the children's experience in mind. Just seeing these two boys so completely caught up in this was enough. It was an excellent park. This park is in France, and attracts a European public as well as some Americans. A lot of the people around us were speaking languages other than English, although all of the attractions featured announcements in English and in French. We found that the staff, when given the opportunity, were engaged and friendly and most of all made the children feel special. I can only imagine what it must be like to work in a job where you are bombarded with so many cultures coming together at once. Our experience with that in mind was excellent. Smiles, handshakes, speaking to the children on their level, wonderful. A tip for managing wait times   remember that there are children with accompanying adults, and then there is another kind of public at this park, the overgrown children. These are the people who think it is appropriate to be an adult and command a whole ride car that could accommodate 4 people, the ones who might complain because the  magic  is waning in the sunset of their prolonged childhood. Observe them, steer clear of them, but also keep them in mind   remember they tend to stop for lunch precisely at noon and tire in the afternoon due to physical adult fatigue   so take your children to eat early (11:00 for instance) and take advantage of their habits to get on popular rides at noon and also in the late afternoon when these people are hunting for food.We found the Disney phone app very useful in monitoring wait times   keeping in mind also flexibility, not fixing to any specific schedule allowed the children to fall upon rides with shorter lines. We were very pleasantly surprised by many of the rides and attractions that don't get mentioned in reviews, and we allowed the children to choose where they want to go based on what they saw (we didn't plan much). There's plenty of fun to be had just exploring (Alice's labyrinth, & the cave with the dragon, the whole pirate cove playground area are nice distractions for boys between rides).Take snacks and water, they are very very expensive at the snack kiosks. We accidentally saved at least 20 euros by bringing our own water bottles. There are drinking fountains located throughout the park where you can fill them. When it was time to eat, we noticed that it isn't interesting to try and compare for value on the money between restaurants, they are all run by the same company, after all, and the dozens of different restaurants are all going to cost two to three times what you might pay for the same thing outside of Disney's gates. Be prepared to accept this or plan accordingly with a picnic.Disneyland Park is, overall, an excellent way to spend a day with children. On the train back home and the end of his day, my son said he wished he could live at Disneyland, which speaks volumes about how they made it into a beautiful bustling world to explore with seemingly endless detail. My son said his favorite rides were Buzz Lightyear (in Discoveryland) and also Pirates of the Caribbean (in Adventureland).",Disneyland_Paris,2015,unknown,Europe,positive,0.95,positive,negative,not_mentioned,positive,negative,positive,not_mentioned,positive,families,international,True,first_time,none,day_trip,unknown,weekday,True,False,False,True,False,False,full_day,Buzz Lightyear;Pirates of the Caribbean,False,yes,high food prices,during_visit,moderate,long,good,True
274829934,1,France,"Where do I start,75 euros each for adults and that's just for one park also 15 euros to park your car!!! 60 80 min wait for rides which the main ones were closed,30 mins wait just to get an ice cream, no seating around the park so you can sit and rest your feet,no characters about,didn't even see the princess's until the parade,fed up of having to wait for everything!!!toilets smelt awful,no wow factor for me was so disappointed even the fast track booths were closed,no organisation at all,I thought the park could of done with a serious makeover to be honest with you,I wish I had of spent my time and money in Paris !!!",Disneyland_Paris,2015,unknown,Europe,negative,0.95,negative,negative,not_mentioned,not_mentioned,negative,negative,negative,not_mentioned,unknown,unknown,False,unknown,none,unknown,unknown,unknown,True,False,False,True,False,True,unknown,,False,no,"High prices and long wait times for rides and food, lack of seating, poor cleanliness, and no character interactions.",during_visit,major,long,fair,True
274639693,4,France,"It is a little far away from Paris   About 1 hour by RER train. But like all Disney parks, it is extremely well organized.The attractions are good. There is a long line to get in most of the time. But the little girl with whom we were enjoyed herself a lot.",Disneyland_Paris,2015,unknown,Europe,positive,0.85,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,families,unknown,True,unknown,none,unknown,unknown,unknown,False,False,False,False,False,False,unknown,attractions,False,unknown,long line to get in,entry,moderate,medium,good,True
273591104,4,France,"Disneyland resort Paris is not in Paris! it is around 35 to 40 minutes from CDG airport.When you arrive at CDG airport there is a free bus to the resort follow the signs, once in side Disneyland ques can be big, the food is ok in some places but expensive so take a packed lunch and plenty of water or drinks.Shopping, everything you would want from Disney and more!! and if you get bored there is an outlet village just close by the Disneyland resort.",Disneyland_Paris,2014,unknown,Europe,neutral,0.6,not_mentioned,neutral,not_mentioned,not_mentioned,negative,negative,not_mentioned,not_mentioned,unknown,unknown,False,unknown,none,unknown,unknown,unknown,False,False,False,True,False,False,unknown,Disneyland;outlet village,False,unknown,long queues and expensive food,during_visit,moderate,medium,good,True
270152633,3,France,"Disneyland Paris is a classic park to go once in a lifetime. I went to Disneyland 5 or 6 times. Of course everything is wonderful, clean and nice. It is very nice for children. I think this park is not as great as its reputation. Everything is too expensive! I know that it is a beautiful and a well maintained park, but in my opinion the price do not answer the quality. Parking lot, drinks, food, souvenirs... everything is so much expensive! It's a pity with the numbers of visitors per years, the park can afford to make an effort for its many visitors. Obviously with all these people we have to wait minimum 1 or 2 hours to take a ride... I have already visited alot of theme parks in France or other border countries, like Germany with Europapark, and it was so much better, same size, more amusement rides, and the price is much more justified!!Even if it does not escape the tourists, Disneyland Paris should improve its park or revise its exorbitant prices.",Disneyland_Paris,2014,unknown,Europe,negative,0.85,negative,negative,not_mentioned,not_mentioned,negative,negative,positive,not_mentioned,unknown,unknown,True,returning,none,unknown,unknown,unknown,False,False,True,True,False,True,unknown,,True,no,high prices and long waiting times,during_visit,major,long,good,True
267878959,5,France,"Truly magical experience! Went with 3 boys aged 5 10 and we all really enjoyed it so much! Both parks are incredible with plenty to do for all ages. Beautifully kept grounds, the only downside for me was the amount of people smoking.",Disneyland_Paris,2015,unknown,Europe,positive,0.95,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,positive,not_mentioned,families,unknown,True,unknown,none,unknown,unknown,unknown,False,False,False,False,False,False,unknown,,False,yes,amount of people smoking,during_visit,minor,medium,good,True
266408861,4,France,"I was pleasantly surprised when I took my niece and nephew to Disneyland as it was much better than I expected   mind you the price was not cheap. We were fortunate enough not to wait too long in lines even though we didn't purchase the fast lane tickets. I guess my only negative comment is that, because the park caters for all age groups, there isn't really that much for any particular group to do. So before you purchase a 1 or 2 park pass take a good look at the attractions and decide what would be the best value for you.",Disneyland_Paris,2015,unknown,Europe,positive,0.85,neutral,not_mentioned,not_mentioned,not_mentioned,negative,positive,not_mentioned,not_mentioned,families,unknown,True,unknown,none,unknown,unknown,unknown,True,False,False,False,False,False,unknown,,False,conditional,Limited attractions for specific age groups,unknown,moderate,medium,good,True
263898423,1,France,"Easter Sunday we took our daughter to Paris Disneyland for her tenth birthday. Started our experience in a dirty cafe with hardly any seating and a awful coffee , muffin and hot chocolate so hot my daughter burn't her mouth. First ride was closed, second ride closed! Pocahontas playground was lame. Next stop  orbitron 1hour wait for a ride that took under two minutes. Took ten minutes to buy two packs of crisps when there was only two people ahead of me. The food being served looked so plastic, all we wanted were some sandwiches. We left starving! Everywhere we went rides were closed , including space mountain. The rides that were open had waiting times of over an hour and many with no  fast pass . WE DESCRIBE IT AS A Very very expensive THEME MALL as the only places that were easy to access were the many shops selling endless Disney products, even then the service was painfully slow. Congratulations to all the wonderful, patient, tolerant , well mannered good humoured parents from all over the world that were at Disneyland Paris Easter Day!",Disneyland_Paris,2015,april,Europe,negative,0.95,negative,negative,not_mentioned,negative,negative,negative,negative,not_mentioned,families,unknown,True,first_time,birthday,unknown,spring,holiday,True,False,True,True,False,False,unknown,Pocahontas playground;orbitron;space mountain,False,no,"dirty cafe, closed rides, long wait times, poor food quality",during_visit,major,long,fair,True
260268940,1,France,"It cost 15 euros to park over 1 km from the entrance! Which supermarket or store charges you to park when you are there to spend money? Entrance to just one parc for 2 adults and an 8 year old was 211 euros. On the internet it said that one child goes free with one full adult price. Of course this turned out to be only on the internet and of course when you are travelling and staying in a hotel, it is so easy to print out such a ticket! One third of the rides was closed. Most rides took 50 minutes queueing for a non descript experience of 90 to 120 seconds. A small bottle of Perrier cost 3.95 and there was no candy floss and nowhere to even have a beer. Went into the steak house to try and find solace with a good piece of meat and a glass of wine and that was closed! The rest of the food seemed to be only lousy American junk food! What a rip off, what a come down for the kids. I would not go there again even if they paid me 1000 euros! But yet they were selling annual season tickets which apparently were  rentabilise  or became worth it after the second time! Christ, they have to be kidding! Who would ever want to go back there after the first time? It is more like a punishment, like going to prison. The only thing going for the parc is a few Disney characters, though you even have to wait for Mickey Mouse to meet him (another 50 minutes)!!! FAR BETTER GOING TO A LOCAL FUNFAIR AND HAVING FUN ON THE DODGEMS, ROLLER COASTER AND OTHER ATTRACTIONS. Far cheaper as well!",Disneyland_Paris,2015,unknown,Europe,negative,0.95,negative,negative,not_mentioned,not_mentioned,negative,negative,not_mentioned,not_mentioned,families,unknown,True,first_time,none,unknown,unknown,unknown,True,False,False,True,True,True,unknown,Disney characters,False,no,"High costs for parking and entrance, long wait times for rides, closed attractions, poor food options",during_visit,trip_ruining,long,good,True
257412022,3,France,"It is with a heavy heart to write not necessarily the best review for a park that as a family we love. As ever the Disney experience is great the whole atmosphere and decorations but the staff do not give you that 100% Disney experience, they do not seem motivated and don't get into character. We have visited this park many times and also Florida and LA there really is no comparison when it comes to enthusiasm. The toilets opposite Peter Pan were dirty by lunchtime and not a cleaner in site. Unfortunately for us Space Mountain was shut but that's the way it goes safety is always important and in most parks there is always something shut for maintenance, this we were aware of before we booked as it was clearly stated. Not alot has really changed over the past 20 years in this park and it now needs something new. Luckily for us we went back into the park in the evening and the firework show really is the saving grace, it certainly is spectacular and not to be missed. As with all theme parks food overpriced but a reasonable priced ice cream can be had opposite It's a small world 3.99euros for 3 scoops so relatively good for a theme park.",Disneyland_Paris,2015,unknown,Europe,negative,0.75,negative,positive,not_mentioned,negative,neutral,not_mentioned,negative,not_mentioned,families,unknown,True,returning,none,unknown,unknown,unknown,True,False,False,True,False,False,unknown,Space Mountain;firework show;It's a small world,True,conditional,Staff motivation and cleanliness issues,during_visit,moderate,long,good,True
254217998,5,France,if you want to think about nothing.... Let's go to this magic World. the reconstitution are very real (steam devices)... and the castle show is fantastic ! The best way is to have lunch in a restaurant (not eating spots) a little expensive but very fresh and various meal ! we recommend wormly !,Disneyland_Paris,2014,unknown,Europe,positive,0.9,positive,positive,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,False,False,False,True,False,False,unknown,castle show,False,yes,price of food,unknown,minor,medium,good,True
252183600,2,France,"Well, it looks nice and artistic and the night show is beautiful and nicely designed. It is just not a happy place. Staff has no enthusiasm for being there. slow and grumpy   no difference from the staff working in Monoprix here in Paris. Due to the inefficiency, the line is long and moving slowly. The visitors are friendly if they are not from Paris but unfortunately there are many  Parisians . Once I overheard a French telling a lady to get out of the park because it is belong to France and the American lady with her two younger girls who were standing next to him watching parades taking too much space and he was not able to stretch. Well, it is Disney so it is still can be fun but it is in Paris so  people's attitude  is always an issue.. Keep your expectation low so you may find some happiness... If you have been to Florida disney   like us   Keep 20% expectation then you will be OK.",Disneyland_Paris,2014,unknown,Europe,negative,0.85,positive,not_mentioned,not_mentioned,negative,not_mentioned,negative,not_mentioned,not_mentioned,families,international,True,returning,none,unknown,unknown,unknown,True,False,False,False,False,False,unknown,night show;parades,True,conditional,staff friendliness and efficiency,during_visit,major,medium,good,True
251151530,2,France,"I've visited Eurodisney several times with various young members of the family, but I doubt I shall be making any more visits. The entry prices are now outrageous, the service poor, the staff are borderline rude and really don't seem to care and many of the rides simply weren't functioning. Which means that the queues for the functioning rides are enormous and the whole process is a tiresome foot dragging obligation rather than a cheerful, happy day out with the kids. The cost of the merchandising is beyond reason and the restaurants are expensive, poor quality and dirty. No   I think I'll go elsewhere next time.",Disneyland_Paris,2014,unknown,Europe,negative,0.95,negative,negative,not_mentioned,negative,negative,negative,negative,not_mentioned,families,unknown,True,returning,none,unknown,unknown,unknown,True,False,True,True,False,False,unknown,,False,no,"high entry prices, poor service, rude staff, non-functioning rides, long queues, expensive and poor quality food",during_visit,major,long,good,True
242931855,1,France,"went on 27th of november, the park was full to the brim.took my 5 year old for her first magical Disney experience , in the whole 8 hours we were there she got on one ride ! we stood inline for the peter pan ride for 2 and a half hours got to the front about to get on the ride and my daughter needed to use the bathroom, the poor thing was in distress, the ride attendant told us we could come right back to the front of the queue. so off we sent to the toilet came back went up the fast pass lane like we were told to do so to be told buy the fast pass attendant that we couldn't skip the queue just because our daughter had wanted to use the toilet ! we explained what had happen but the attendant was having none of it, he would not even speak to the ride attendant who said we could go back to the front, we then had to queue a further 2 hours again! 4 and a half hours total to get on a ride. thanks for ruining the magical experince DISNEY! what makes me even more angry is the lack of sympathy you get from these money grabbing giants. as long as they have your money they don't care!",Disneyland_Paris,2014,november,Europe,negative,0.95,negative,not_mentioned,not_mentioned,negative,negative,negative,not_mentioned,not_mentioned,families,unknown,True,first_time,none,unknown,fall,unknown,True,True,False,False,False,False,8 hours,Peter Pan ride,False,no,Long wait times and poor handling of a bathroom emergency,during_visit,major,long,good,True
242675629,2,France,"We went to Disneyland Paris on monday, it was a cold day of beginning of December, not a holiday date: price was 45    adult an 39    child and from 10am to 1730pm we had the chance to do just a few attractions with our child. This attractions require an average queue of 45 minutes, no heating during the queue (tempertature was 2 degrees C and windy), while the attraction itself lasts about 3 minutes!!! After 55 minutes of queue we could meer  Mikey Mouse ....fortunately this line was inside, heated and showing cartoons on a big screen, so it was enjoyable for the child.Food wise, if you do jot want to spend 70     p p for the buffet restaurant (if there is any space available at lunch time), be prepared to have frozen sandwiches, eat and drink standing up and make a long long queue to have your food or tea or hot chocolate. Obviously, prices are like an armed robbery! It really seems that all they want is your many and your wellbeing is secondary or even  not taken in consideration .The defilee of Santa and many other characters of Disney was quite good...",Disneyland_Paris,2014,december,Europe,negative,0.85,negative,negative,not_mentioned,not_mentioned,negative,negative,not_mentioned,not_mentioned,families,unknown,True,first_time,none,unknown,winter,weekday,True,False,False,True,False,False,full_day,Mickey Mouse meet and greet,False,no,Long waiting times for attractions and high food prices,during_visit,major,long,fair,True
240500904,5,France,"That was a great trip with the family , back to the child life :) you forget your work issue ,you are disconnect from the world :) really nice time even with the rain",Disneyland_Paris,2014,unknown,Europe,positive,0.95,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,families,unknown,True,unknown,none,unknown,unknown,unknown,False,False,False,False,False,False,unknown,,False,unknown,not_mentioned,unknown,unknown,short,good,True
